"State","region","Date","Home.Value","Structure.Cost","Land.Value","Land.Share..Pct.","Home.Price.Index","Land.Price.Index"
"AZ","West",19764,35967,28346,7621,21.2,0.224,0.058
"AZ","West",19771,36837,28846,7990,21.7,0.229,0.062
"AZ","West",19772,37939,29410,8529,22.5,0.236,0.066
"AZ","West",19773,39330,30001,9329,23.7,0.245,0.073
"AZ","West",19774,41006,30589,10417,25.4,0.255,0.082
"AZ","West",19781,42955,31206,11749,27.4,0.267,0.094
"AZ","West",19782,45195,31853,13341,29.5,0.281,0.108
"AZ","West",19783,47699,32610,15088,31.6,0.297,0.123
"AZ","West",19784,50350,33547,16803,33.4,0.313,0.138
"AZ","West",19791,53032,34727,18305,34.5,0.33,0.152
"AZ","West",19792,55612,36025,19587,35.2,0.346,0.165
"AZ","West",19793,57991,37387,20604,35.5,0.361,0.175
"AZ","West",19794,60143,38725,21418,35.6,0.374,0.183
"AZ","West",19801,62077,39872,22204,35.8,0.386,0.191
"AZ","West",19902,98834,62437,36398,36.8,0.615,0.401
"AZ","West",19903,99073,62871,36202,36.5,0.616,0.4
"AZ","West",19904,99406,63268,36138,36.4,0.618,0.401
"AZ","West",19911,99866,63631,36236,36.3,0.621,0.404
"AZ","West",19912,100396,63935,36461,36.3,0.624,0.409
"AZ","West",19913,100986,64249,36737,36.4,0.628,0.414
"AZ","West",19914,101667,64622,37046,36.4,0.632,0.42
"AZ","West",19921,102374,65211,37163,36.3,0.637,0.426
"AZ","West",19822,71574,47396,24177,33.8,0.445,0.22
"AZ","West",19823,72324,48425,23898,33,0.45,0.219
"AZ","West",19824,73411,49364,24047,32.8,0.456,0.221
"AZ","West",19831,74685,49973,24712,33.1,0.464,0.227
"AZ","West",19832,75799,50479,25320,33.4,0.471,0.234
"AZ","West",19833,76723,50805,25917,33.8,0.477,0.241
"AZ","West",19834,77694,50940,26754,34.4,0.483,0.25
"AZ","West",19841,78874,51017,27857,35.3,0.49,0.263
"AZ","West",19842,80208,50956,29253,36.5,0.499,0.278
"AZ","West",19843,81552,50903,30648,37.6,0.507,0.293
"AZ","West",19844,82890,50972,31918,38.5,0.515,0.308
"AZ","West",19851,84299,51273,33025,39.2,0.524,0.321
"AZ","West",19852,85767,51705,34062,39.7,0.533,0.333
"AZ","West",19853,87324,52190,35134,40.2,0.543,0.347
"AZ","West",19854,88952,52640,36311,40.8,0.553,0.361
"AZ","West",19861,90588,53044,37544,41.4,0.563,0.376
"AZ","West",19862,92107,53409,38699,42,0.573,0.391
"AZ","West",19863,93363,53872,39492,42.3,0.58,0.402
"AZ","West",19864,94347,54550,39797,42.2,0.587,0.408
"AZ","West",19871,95099,55495,39604,41.6,0.591,0.409
"AZ","West",19872,95562,56599,38964,40.8,0.594,0.405
"AZ","West",19873,95810,57715,38095,39.8,0.596,0.399
"AZ","West",19874,95961,58684,37277,38.8,0.597,0.393
"AZ","West",19881,96146,59311,36834,38.3,0.598,0.391
"AZ","West",19882,96342,59726,36616,38,0.599,0.391
"AZ","West",19883,96505,60006,36499,37.8,0.6,0.392
"AZ","West",19884,96689,60236,36453,37.7,0.601,0.393
"AZ","West",19891,96917,60629,36287,37.4,0.603,0.394
"AZ","West",19892,97233,60979,36253,37.3,0.605,0.396
"AZ","West",19893,97624,61351,36273,37.2,0.607,0.398
"AZ","West",19894,98013,61749,36264,37,0.609,0.399
"AZ","West",19901,98405,62005,36400,37,0.612,0.4
"AZ","West",20002,160836,89110,71726,44.6,1,1
"AZ","West",20003,163395,89963,73432,44.9,1.016,1.03
"AZ","West",20004,166033,91078,74954,45.1,1.032,1.057
"AZ","West",20011,168724,92652,76072,45.1,1.049,1.084
"AZ","West",20012,171451,94113,77338,45.1,1.066,1.109
"AZ","West",20013,174191,95530,78661,45.2,1.083,1.134
"AZ","West",20014,176960,96751,80209,45.3,1.1,1.163
"AZ","West",20021,179770,97452,82317,45.8,1.118,1.197
"AZ","West",20022,182718,98042,84676,46.3,1.136,1.237
"AZ","West",20023,185883,98458,87424,47,1.156,1.283
"AZ","West",20024,189329,98765,90564,47.8,1.177,1.336
"AZ","West",20031,193132,99332,93800,48.6,1.201,1.391
"AZ","West",20032,197479,100081,97398,49.3,1.228,1.451
"AZ","West",20033,202716,101265,101451,50,1.26,1.519
"AZ","West",20034,209266,103132,106135,50.7,1.301,1.597
"AZ","West",20041,217546,105681,111865,51.4,1.353,1.691
"AZ","West",20042,228031,108972,119060,52.2,1.418,1.809
"AZ","West",20043,241129,112614,128514,53.3,1.499,1.964
"AZ","West",20044,256870,116299,140571,54.7,1.597,2.161
"AZ","West",20051,274791,119777,155014,56.4,1.709,2.399
"AZ","West",20052,293796,122982,170814,58.1,1.827,2.66
"AZ","West",20053,312112,126206,185906,59.6,1.941,2.912
"AZ","West",20054,328039,129613,198426,60.5,2.04,3.126
"AZ","West",20061,340438,133323,207116,60.8,2.117,3.284
"AZ","West",20062,348809,136990,211819,60.7,2.169,3.377
"AZ","West",20063,353310,140432,212878,60.3,2.197,3.412
"AZ","West",20064,354373,143374,210999,59.5,2.203,3.399
"AZ","West",20071,351844,145844,206000,58.5,2.188,3.337
"AZ","West",20072,345714,147720,197995,57.3,2.149,3.222
"AZ","West",20073,336112,149467,186646,55.5,2.09,3.05
"AZ","West",20074,323421,151450,171972,53.2,2.011,2.821
"AZ","West",20081,308488,153978,154510,50.1,1.918,2.543
"AZ","West",20082,292273,156771,135501,46.4,1.817,2.237
"AZ","West",20083,275908,159530,116377,42.2,1.715,1.926
"AZ","West",20084,260582,161936,98646,37.9,1.62,1.636
"AZ","West",20091,247149,163216,83934,34,1.537,1.394
"AZ","West",20092,235901,163762,72138,30.6,1.467,1.2
"AZ","West",20093,226875,163380,63495,28,1.411,1.058
"AZ","West",20094,219400,161924,57476,26.2,1.364,0.959
"AZ","West",20101,212702,160678,52024,24.5,1.322,0.868
"AZ","West",20102,206344,159816,46528,22.5,1.283,0.777
"AZ","West",20103,200228,160782,39446,19.7,1.245,0.66
"AZ","West",20104,194754,165085,29670,15.2,1.211,0.497
"AZ","West",20111,190686,170753,19933,10.5,1.186,0.335
"AZ","West",20112,188744,176910,11834,6.3,1.174,0.199
"AZ","West",20113,189617,179236,10380,5.5,1.179,0.175
"AZ","West",20114,193515,179260,14255,7.4,1.203,0.24
"AZ","West",20121,200093,179305,20789,10.4,1.244,0.351
"AZ","West",20122,208688,179376,29312,14,1.298,0.496
"AZ","West",20123,218373,179475,38898,17.8,1.358,0.66
"AZ","West",20124,228401,179603,48798,21.4,1.42,0.83
"AZ","West",20131,238430,179759,58671,24.6,1.482,1
"AZ","West",19931,106057,67442,38615,36.4,0.659,0.449
"AZ","West",19932,107421,68109,39313,36.6,0.668,0.459
"AZ","West",19933,109003,68830,40173,36.9,0.678,0.472
"AZ","West",19934,110775,69603,41172,37.2,0.689,0.487
"AZ","West",19941,112679,70416,42263,37.5,0.701,0.503
"AZ","West",19942,114668,71219,43450,37.9,0.713,0.521
"AZ","West",19943,116663,72009,44653,38.3,0.725,0.54
"AZ","West",19944,118621,72763,45859,38.7,0.738,0.559
"AZ","West",19951,120505,73663,46842,38.9,0.749,0.578
"AZ","West",19952,122310,74380,47929,39.2,0.76,0.596
"AZ","West",19953,124049,75141,48908,39.4,0.771,0.613
"AZ","West",19954,125699,76027,49672,39.5,0.782,0.626
"AZ","West",19961,127270,76927,50343,39.6,0.791,0.637
"AZ","West",19962,128745,78015,50730,39.4,0.8,0.646
"AZ","West",19963,130140,79042,51098,39.3,0.809,0.655
"AZ","West",19964,131497,79852,51645,39.3,0.818,0.666
"AZ","West",19971,132882,80365,52517,39.5,0.826,0.681
"AZ","West",19972,134337,80685,53652,39.9,0.835,0.7
"AZ","West",19973,135890,80992,54898,40.4,0.845,0.721
"AZ","West",19974,137585,81468,56117,40.8,0.855,0.742
"AZ","West",19981,139463,82341,57122,41,0.867,0.761
"AZ","West",19982,141536,83370,58165,41.1,0.88,0.78
"AZ","West",19983,143745,84476,59270,41.2,0.894,0.799
"AZ","West",19984,146049,85526,60523,41.4,0.908,0.821
"AZ","West",19991,148430,86341,62089,41.8,0.923,0.847
"AZ","West",19992,150862,87003,63859,42.3,0.938,0.875
"AZ","West",19993,153336,87555,65781,42.9,0.953,0.906
"AZ","West",19994,155826,88037,67790,43.5,0.969,0.938
"AZ","West",20001,158325,88443,69883,44.1,0.984,0.969
"AZ","West",19922,103104,65762,37342,36.2,0.641,0.43
"AZ","West",19923,103937,66353,37584,36.2,0.646,0.435
"AZ","West",19924,104905,66968,37937,36.2,0.652,0.441
"CA","West",20053,727221,158500,568721,78.2,2.423,3.189
"CA","West",20061,755981,163639,592343,78.4,2.519,3.324
"CA","West",20062,758233,166587,591646,78,2.526,3.323
"CA","West",20063,752963,169478,583485,77.5,2.509,3.281
"CA","West",20054,745594,161194,584400,78.4,2.484,3.279
"CA","West",19842,126847,60879,65968,52,0.423,0.289
"CA","West",19843,128326,61607,66719,52,0.428,0.294
"CA","West",19844,130005,62393,67612,52,0.433,0.299
"CA","West",19851,131885,63217,68668,52.1,0.439,0.305
"CA","West",19852,133944,64054,69890,52.2,0.446,0.312
"CA","West",19853,136154,64904,71250,52.3,0.454,0.32
"CA","West",19854,138483,65750,72734,52.5,0.461,0.328
"CA","West",19861,140991,66616,74376,52.8,0.47,0.338
"CA","West",19862,143767,67411,76356,53.1,0.479,0.349
"CA","West",19863,146871,68189,78681,53.6,0.489,0.361
"CA","West",19864,150354,68963,81392,54.1,0.501,0.375
"CA","West",19871,154273,69696,84577,54.8,0.514,0.392
"CA","West",19872,158718,70541,88176,55.6,0.529,0.41
"CA","West",19873,163832,71448,92383,56.4,0.546,0.432
"CA","West",19874,169767,72435,97333,57.3,0.566,0.457
"CA","West",19881,176697,73507,103190,58.4,0.589,0.487
"CA","West",19882,184700,74618,110083,59.6,0.615,0.523
"CA","West",19883,193718,75755,117964,60.9,0.645,0.563
"CA","West",19884,203497,76883,126614,62.2,0.678,0.608
"CA","West",19891,213584,78187,135397,63.4,0.712,0.654
"CA","West",19892,223428,79230,144198,64.5,0.744,0.7
"CA","West",19893,232342,80245,152097,65.5,0.774,0.742
"CA","West",19894,239602,81279,158323,66.1,0.798,0.775
"CA","West",19901,244867,82241,162627,66.4,0.816,0.798
"CA","West",19902,248243,83388,164855,66.4,0.827,0.811
"CA","West",19903,250019,84542,165477,66.2,0.833,0.817
"CA","West",19904,250606,85650,164956,65.8,0.835,0.817
"CA","West",19911,250442,86514,163928,65.5,0.834,0.813
"CA","West",19912,249843,87452,162391,65,0.832,0.808
"CA","West",19913,249027,88352,160675,64.5,0.83,0.801
"CA","West",19914,248017,89222,158796,64,0.826,0.795
"CA","West",19921,246641,90554,156088,63.3,0.822,0.786
"CA","West",19922,244763,91256,153506,62.7,0.816,0.774
"CA","West",19923,242401,91811,150590,62.1,0.808,0.761
"CA","West",19924,239593,92248,147345,61.5,0.798,0.744
"CA","West",19931,236504,92114,144389,61.1,0.788,0.726
"CA","West",19932,233363,92555,140808,60.3,0.778,0.708
"CA","West",19933,230344,93063,137281,59.6,0.767,0.69
"CA","West",19934,227636,93618,134018,58.9,0.758,0.674
"CA","West",19941,225280,94136,131143,58.2,0.751,0.659
"CA","West",19942,223281,94731,128550,57.6,0.744,0.647
"CA","West",19943,221588,95355,126234,57,0.738,0.636
"CA","West",19944,220142,96002,124140,56.4,0.733,0.627
"CA","West",19951,218929,96883,122046,55.7,0.729,0.619
"CA","West",19952,217937,97535,120401,55.2,0.726,0.612
"CA","West",19953,217168,98177,118991,54.8,0.724,0.606
"CA","West",19954,216604,98832,117772,54.4,0.722,0.601
"CA","West",19961,216276,99342,116934,54.1,0.721,0.597
"CA","West",19962,216243,100052,116192,53.7,0.721,0.594
"CA","West",19963,216641,100763,115878,53.5,0.722,0.594
"CA","West",19964,217596,101427,116169,53.4,0.725,0.597
"CA","West",19971,219239,102097,117142,53.4,0.73,0.604
"CA","West",19972,221765,102703,119061,53.7,0.739,0.616
"CA","West",19973,225182,103381,121801,54.1,0.75,0.632
"CA","West",19974,229467,104223,125244,54.6,0.765,0.652
"CA","West",19981,234529,105389,129140,55.1,0.781,0.676
"CA","West",19982,240195,106554,133641,55.6,0.8,0.702
"CA","West",19983,246261,107726,138535,56.3,0.821,0.73
"CA","West",19984,252640,108796,143844,56.9,0.842,0.76
"CA","West",19991,259317,109718,149599,57.7,0.864,0.794
"CA","West",19992,266344,110457,155887,58.5,0.887,0.829
"CA","West",19993,273845,111144,162701,59.4,0.912,0.868
"CA","West",19994,281957,111867,170090,60.3,0.939,0.909
"CA","West",20001,290731,112347,178384,61.4,0.969,0.953
"CA","West",20002,300127,113476,186650,62.2,1,1
"CA","West",20003,310048,114842,195207,63,1.033,1.049
"CA","West",20004,320314,116413,203901,63.7,1.067,1.1
"CA","West",20011,330676,118865,211811,64.1,1.102,1.152
"CA","West",20012,341083,120566,220517,64.7,1.136,1.204
"CA","West",20013,351794,122228,229566,65.3,1.172,1.257
"CA","West",20014,363279,123874,239406,65.9,1.21,1.314
"CA","West",20021,375942,124852,251090,66.8,1.253,1.378
"CA","West",20022,389962,126349,263613,67.6,1.299,1.449
"CA","West",20023,405274,127683,277591,68.5,1.35,1.529
"CA","West",20024,421821,128668,293153,69.5,1.405,1.618
"CA","West",20031,439851,129786,310065,70.5,1.466,1.717
"CA","West",20032,459918,130488,329430,71.6,1.532,1.828
"CA","West",20033,482742,131553,351190,72.7,1.608,1.952
"CA","West",20034,508833,133490,375343,73.8,1.695,2.09
"CA","West",20041,538121,136487,401634,74.6,1.793,2.238
"CA","West",20042,570211,140545,429666,75.4,1.9,2.397
"CA","West",20043,604140,144996,459143,76,2.013,2.565
"CA","West",20044,638466,149306,489160,76.6,2.127,2.735
"CA","West",20051,671676,152754,518922,77.3,2.238,2.904
"CA","West",20052,701943,155756,546187,77.8,2.339,3.06
"CA","West",19751,41037,25510,15527,37.8,0.137,0.057
"CA","West",19752,42736,25903,16833,39.4,0.142,0.062
"CA","West",19753,44505,26271,18233,41,0.148,0.067
"CA","West",19754,46424,26685,19739,42.5,0.155,0.073
"CA","West",19761,48575,27266,21309,43.9,0.162,0.08
"CA","West",20064,740995,172121,568874,76.8,2.469,3.203
"CA","West",20071,722345,174903,547441,75.8,2.407,3.089
"CA","West",20072,696113,177139,518974,74.6,2.319,2.933
"CA","West",20073,662284,179510,482774,72.9,2.207,2.733
"CA","West",20074,622639,182384,440255,70.7,2.075,2.496
"CA","West",20081,580542,185924,394618,68,1.934,2.241
"CA","West",20082,540224,189706,350517,64.9,1.8,1.993
"CA","West",20083,505617,193292,312324,61.8,1.685,1.778
"CA","West",20084,479001,196157,282844,59,1.596,1.612
"CA","West",20091,461165,197541,263624,57.2,1.537,1.504
"CA","West",20092,451317,197795,253522,56.2,1.504,1.448
"CA","West",20093,447315,197074,250241,55.9,1.49,1.43
"CA","West",20094,446142,195514,250628,56.2,1.487,1.433
"CA","West",20101,445097,194341,250755,56.3,1.483,1.433
"CA","West",20102,442513,194106,248408,56.1,1.474,1.42
"CA","West",20103,437922,195725,242197,55.3,1.459,1.386
"CA","West",20104,432013,200420,231593,53.6,1.439,1.327
"CA","West",20111,426101,206367,219734,51.6,1.42,1.262
"CA","West",20112,421724,212490,209234,49.6,1.405,1.204
"CA","West",20113,420210,215058,205151,48.8,1.4,1.183
"CA","West",20114,422384,215423,206961,49,1.407,1.195
"CA","West",20121,428610,215800,212810,49.7,1.428,1.231
"CA","West",20122,438735,216195,222540,50.7,1.462,1.29
"CA","West",20123,452037,216611,235426,52.1,1.506,1.367
"CA","West",20124,467720,217053,250667,53.6,1.558,1.458
"CA","West",20131,484516,217521,266995,55.1,1.614,1.555
"CA","West",19824,122397,57485,64912,53,0.408,0.278
"CA","West",19831,122761,58218,64544,52.6,0.409,0.277
"CA","West",19832,123189,58787,64402,52.3,0.41,0.277
"CA","West",19833,123756,59211,64545,52.2,0.412,0.279
"CA","West",19834,124543,59611,64932,52.1,0.415,0.282
"CA","West",19841,125586,60221,65365,52,0.418,0.285
"CA","West",19772,63724,30582,33142,52,0.212,0.127
"CA","West",19773,67350,31305,36044,53.5,0.224,0.139
"CA","West",19774,70835,32068,38766,54.7,0.236,0.151
"CA","West",19781,74156,32988,41168,55.5,0.247,0.161
"CA","West",19782,77384,33852,43531,56.3,0.258,0.172
"CA","West",19783,80623,34759,45864,56.9,0.269,0.182
"CA","West",19784,83980,35723,48256,57.5,0.28,0.192
"CA","West",19791,87517,36702,50816,58.1,0.292,0.203
"CA","West",19792,91236,37835,53401,58.5,0.304,0.215
"CA","West",19762,51019,27894,23125,45.3,0.17,0.087
"CA","West",19763,53769,28572,25197,46.9,0.179,0.096
"CA","West",19764,56807,29268,27538,48.5,0.189,0.105
"CA","West",19771,60144,29889,30255,50.3,0.2,0.116
"CA","West",19803,109343,44457,64886,59.3,0.364,0.267
"CA","West",19804,112312,45812,66500,59.2,0.374,0.275
"CA","West",19811,114968,47200,67769,58.9,0.383,0.282
"CA","West",19812,117267,48534,68733,58.6,0.391,0.288
"CA","West",19813,119111,49925,69186,58.1,0.397,0.291
"CA","West",19814,120389,51444,68945,57.3,0.401,0.291
"CA","West",19821,121161,53060,68100,56.2,0.404,0.289
"CA","West",19822,121673,54705,66969,55,0.405,0.285
"CA","West",19823,122058,56232,65827,53.9,0.407,0.281
"CA","West",19793,95061,39055,56006,58.9,0.317,0.226
"CA","West",19794,98864,40356,58508,59.2,0.329,0.238
"CA","West",19801,102561,41698,60862,59.3,0.342,0.248
"CA","West",19802,106071,43074,62997,59.4,0.353,0.258
"CO","West",19763,40738,24399,16339,40.1,0.193,0.089
"CO","West",19764,42180,24906,17275,41,0.2,0.094
"CO","West",19771,43850,25443,18407,42,0.208,0.101
"CO","West",19772,45762,26054,19707,43.1,0.217,0.109
"CO","West",19773,47944,26702,21242,44.3,0.227,0.118
"CO","West",19774,50372,27369,23003,45.7,0.239,0.129
"CO","West",19781,52981,28082,24899,47,0.251,0.141
"CO","West",19782,55705,28776,26929,48.3,0.264,0.153
"CO","West",19783,58457,29508,28949,49.5,0.277,0.166
"CO","West",19852,93820,49617,44202,47.1,0.444,0.287
"CO","West",19853,94386,50204,44182,46.8,0.447,0.287
"CO","West",19854,95031,50780,44250,46.6,0.45,0.289
"CO","West",19861,95764,51188,44576,46.5,0.454,0.292
"CO","West",19862,96398,51491,44907,46.6,0.457,0.294
"CO","West",19863,96817,51751,45065,46.5,0.459,0.296
"CO","West",19864,97009,52022,44987,46.4,0.46,0.296
"CO","West",19871,96972,52360,44612,46,0.459,0.294
"CO","West",19872,96680,52762,43918,45.4,0.458,0.29
"CO","West",19873,96238,53195,43043,44.7,0.456,0.285
"CO","West",19874,95820,53641,42179,44,0.454,0.28
"CO","West",19881,95528,54011,41517,43.5,0.453,0.275
"CO","West",19882,95359,54385,40974,43,0.452,0.272
"CO","West",19883,95326,54707,40619,42.6,0.452,0.27
"CO","West",19784,61127,30301,30826,50.4,0.29,0.178
"CO","West",19791,63633,31198,32435,51,0.301,0.188
"CO","West",19792,65909,32110,33799,51.3,0.312,0.198
"CO","West",19793,67923,33035,34888,51.4,0.322,0.205
"CO","West",19794,69687,33945,35742,51.3,0.33,0.211
"CO","West",19801,71285,34755,36529,51.2,0.338,0.216
"CO","West",19802,72825,35651,37173,51,0.345,0.221
"CO","West",19803,74329,36599,37730,50.8,0.352,0.226
"CO","West",19804,75773,37635,38138,50.3,0.359,0.23
"CO","West",19811,77286,38821,38465,49.8,0.366,0.233
"CO","West",19812,79024,40047,38977,49.3,0.374,0.238
"CO","West",19813,81000,41316,39684,49,0.384,0.243
"CO","West",19814,83068,42594,40474,48.7,0.394,0.249
"CO","West",19821,85163,43860,41303,48.5,0.403,0.256
"CO","West",19822,87124,45047,42076,48.3,0.413,0.262
"CO","West",19823,88838,46192,42646,48,0.421,0.267
"CO","West",19824,90208,47292,42916,47.6,0.427,0.27
"CO","West",19831,91115,48189,42926,47.1,0.432,0.27
"CO","West",19832,91616,49000,42616,46.5,0.434,0.269
"CO","West",19833,91864,49574,42290,46,0.435,0.268
"CO","West",19834,91985,49807,42179,45.9,0.436,0.268
"CO","West",19841,92179,49731,42448,46,0.437,0.271
"CO","West",19842,92392,49421,42971,46.5,0.438,0.275
"CO","West",19843,92628,49077,43550,47,0.439,0.279
"CO","West",19844,92919,48907,44013,47.4,0.44,0.283
"CO","West",19851,93334,49148,44187,47.3,0.442,0.286
"CO","West",19952,147377,68238,79139,53.7,0.698,0.583
"CO","West",19953,149406,69048,80358,53.8,0.708,0.595
"CO","West",19954,151378,69867,81511,53.8,0.717,0.606
"CO","West",19961,153298,70572,82726,54,0.726,0.617
"CO","West",19962,155180,71451,83729,54,0.735,0.627
"CO","West",19963,157037,72338,84699,53.9,0.744,0.637
"CO","West",19964,158899,73193,85706,53.9,0.753,0.647
"CO","West",19971,160778,74010,86769,54,0.762,0.659
"CO","West",19972,162741,74786,87955,54,0.771,0.671
"CO","West",19973,164853,75582,89270,54.2,0.781,0.684
"CO","West",19974,167185,76450,90735,54.3,0.792,0.699
"CO","West",19981,169807,77470,92337,54.4,0.804,0.715
"CO","West",19982,172782,78501,94280,54.6,0.819,0.734
"CO","West",19983,176185,79543,96642,54.9,0.835,0.757
"CO","West",19884,95489,54950,40539,42.5,0.452,0.27
"CO","West",19891,95893,55165,40728,42.5,0.454,0.272
"CO","West",19892,96518,55273,41245,42.7,0.457,0.276
"CO","West",19893,97273,55370,41903,43.1,0.461,0.281
"CO","West",19894,98039,55513,42526,43.4,0.464,0.286
"CO","West",19901,98808,55642,43166,43.7,0.468,0.289
"CO","West",19902,99593,55984,43608,43.8,0.472,0.293
"CO","West",19903,100178,56385,43793,43.7,0.475,0.295
"CO","West",19904,100818,56799,44019,43.7,0.478,0.297
"CO","West",19911,101578,57213,44366,43.7,0.481,0.301
"CO","West",19912,102531,57594,44937,43.8,0.486,0.306
"CO","West",19913,103785,58007,45778,44.1,0.492,0.314
"CO","West",19914,105408,58489,46919,44.5,0.499,0.323
"CO","West",19921,107410,59224,48186,44.9,0.509,0.335
"CO","West",19922,109769,59834,49935,45.5,0.52,0.349
"CO","West",19923,112472,60438,52034,46.3,0.533,0.366
"CO","West",19924,115527,61006,54521,47.2,0.547,0.384
"CO","West",19931,118893,61359,57534,48.4,0.563,0.406
